# Residuals   
# Time        	p_rgh         
2.758         	3.650060e-05
2.759         	3.648540e-05
2.76          	3.647030e-05
2.761         	3.645500e-05
2.762         	3.643980e-05
2.763         	3.642450e-05
2.764         	3.640920e-05
2.765         	3.639500e-05
2.766         	3.638070e-05
2.767         	3.636630e-05
2.768         	3.635180e-05
2.769         	3.633730e-05
2.77          	3.632270e-05
2.771         	3.630800e-05
2.772         	3.629340e-05
2.773         	3.627870e-05
2.774         	3.626400e-05
2.775         	3.624930e-05
2.776         	3.622860e-05
2.777         	3.620900e-05
2.778         	3.619170e-05
2.779         	3.617470e-05
2.78          	3.615800e-05
2.781         	3.614140e-05
2.782         	3.612490e-05
2.783         	3.610860e-05
2.784         	3.609240e-05
2.785         	3.607360e-05
2.786         	3.605450e-05
2.787         	3.603600e-05
2.788         	3.601810e-05
2.789         	3.600060e-05
2.79          	3.598350e-05
2.791         	3.596680e-05
2.792         	3.595040e-05
2.793         	3.593140e-05
2.794         	3.591430e-05
2.795         	3.589900e-05
2.796         	3.588530e-05
2.797         	3.587240e-05
2.798         	3.585920e-05
2.799         	3.584590e-05
2.8           	3.583240e-05
2.801         	3.581890e-05
2.802         	3.580520e-05
2.803         	3.579250e-05
2.804         	3.578000e-05
2.805         	3.576720e-05
2.806         	3.575420e-05
2.807         	3.574100e-05
2.808         	3.572760e-05
2.809         	3.571410e-05
2.81          	3.569570e-05
2.811         	3.567890e-05
2.812         	3.566260e-05
2.813         	3.564650e-05
2.814         	3.563070e-05
2.815         	3.561510e-05
2.816         	3.559950e-05
2.817         	3.558400e-05
2.818         	3.556860e-05
2.819         	3.555330e-05
2.82          	3.553800e-05
2.821         	3.552280e-05
2.822         	3.550760e-05
2.823         	3.549240e-05
2.824         	3.547720e-05
2.825         	3.546200e-05
2.826         	3.544690e-05
2.827         	3.543180e-05
2.828         	3.541740e-05
2.829         	3.540240e-05
2.83          	3.538740e-05
2.831         	3.537330e-05
2.832         	3.535940e-05
2.833         	3.534540e-05
2.834         	3.533130e-05
2.835         	3.531710e-05
2.836         	3.530280e-05
2.837         	3.528600e-05
2.838         	3.526890e-05
2.839         	3.525210e-05
2.84          	3.523560e-05
2.841         	3.521920e-05
2.842         	3.520310e-05
2.843         	3.518710e-05
2.844         	3.517120e-05
2.845         	3.515540e-05
2.846         	3.513670e-05
2.847         	3.511860e-05
2.848         	3.509840e-05
2.849         	3.507960e-05
2.85          	3.506160e-05
2.851         	3.504410e-05
2.852         	3.502700e-05
2.853         	3.501050e-05
2.854         	3.499420e-05
2.855         	3.497820e-05
2.856         	3.496550e-05
2.857         	3.495360e-05
2.858         	3.494150e-05
2.859         	3.492910e-05
2.86          	3.491650e-05
2.861         	3.490400e-05
2.862         	3.489130e-05
2.863         	3.487840e-05
2.864         	3.486530e-05
2.865         	3.485210e-05
2.866         	3.483870e-05
2.867         	3.482530e-05
2.868         	3.481180e-05
2.869         	3.479870e-05
2.87          	3.478580e-05
2.871         	3.477280e-05
2.872         	3.475970e-05
2.873         	3.474650e-05
2.874         	3.473320e-05
2.875         	3.471980e-05
2.876         	3.470630e-05
2.877         	3.469270e-05
2.878         	3.467900e-05
2.879         	3.466370e-05
2.88          	3.464700e-05
2.881         	3.463070e-05
2.882         	3.461460e-05
2.883         	3.459880e-05
2.884         	3.458480e-05
2.885         	3.456970e-05
2.886         	3.455440e-05
2.887         	3.453930e-05
2.888         	3.452430e-05
2.889         	3.450890e-05
2.89          	3.449240e-05
2.891         	3.447650e-05
2.892         	3.446100e-05
2.893         	3.444420e-05
2.894         	3.442560e-05
2.895         	3.440780e-05
2.896         	3.439080e-05
2.897         	3.437460e-05
2.898         	3.435890e-05
2.899         	3.434350e-05
2.9           	3.432840e-05
2.901         	3.431360e-05
2.902         	3.429890e-05
2.903         	3.428440e-05
2.904         	3.426990e-05
2.905         	3.425560e-05
2.906         	3.424140e-05
2.907         	3.422710e-05
2.908         	3.421290e-05
2.909         	3.419860e-05
2.91          	3.418430e-05
2.911         	3.417100e-05
2.912         	3.415910e-05
2.913         	3.414700e-05
2.914         	3.413480e-05
2.915         	3.412230e-05
2.916         	3.410970e-05
2.917         	3.409700e-05
2.918         	3.408410e-05
2.919         	3.407110e-05
2.92          	3.405350e-05
2.921         	3.403410e-05
2.922         	3.401570e-05
2.923         	3.399800e-05
2.924         	3.398090e-05
2.925         	3.396430e-05
2.926         	3.394850e-05
2.927         	3.393310e-05
2.928         	3.391780e-05
2.929         	3.390260e-05
2.93          	3.388750e-05
2.931         	3.387320e-05
2.932         	3.385960e-05
2.933         	3.384610e-05
2.934         	3.383250e-05
2.935         	3.381890e-05
2.936         	3.380430e-05
2.937         	3.378800e-05
2.938         	3.377230e-05
2.939         	3.375700e-05
2.94          	3.374190e-05
2.941         	3.372730e-05
2.942         	3.371290e-05
2.943         	3.369870e-05
2.944         	3.368460e-05
2.945         	3.367070e-05
2.946         	3.365690e-05
2.947         	3.364320e-05
2.948         	3.362950e-05
2.949         	3.361590e-05
2.95          	3.360230e-05
2.951         	3.358870e-05
2.952         	3.357520e-05
2.953         	3.356170e-05
2.954         	3.354820e-05
2.955         	3.353470e-05
2.956         	3.352130e-05
2.957         	3.350790e-05
2.958         	3.349490e-05
2.959         	3.347980e-05
2.96          	3.346430e-05
2.961         	3.344920e-05
2.962         	3.343440e-05
2.963         	3.341980e-05
2.964         	3.340540e-05
2.965         	3.339130e-05
2.966         	3.337880e-05
2.967         	3.336470e-05
2.968         	3.335080e-05
2.969         	3.333700e-05
2.97          	3.332320e-05
2.971         	3.331020e-05
2.972         	3.329780e-05
2.973         	3.328530e-05
2.974         	3.327270e-05
2.975         	3.325950e-05
2.976         	3.324680e-05
2.977         	3.323400e-05
2.978         	3.322090e-05
2.979         	3.320710e-05
2.98          	3.319330e-05
2.981         	3.317950e-05
2.982         	3.316580e-05
2.983         	3.315210e-05
2.984         	3.313850e-05
2.985         	3.312480e-05
2.986         	3.311120e-05
2.987         	3.309750e-05
2.988         	3.308340e-05
2.989         	3.306720e-05
2.99          	3.305160e-05
2.991         	3.303640e-05
2.992         	3.302160e-05
2.993         	3.300720e-05
2.994         	3.299290e-05
2.995         	3.297890e-05
2.996         	3.296450e-05
2.997         	3.294750e-05
2.998         	3.293110e-05
2.999         	3.291510e-05
3             	3.289950e-05
3.001         	3.288430e-05
3.002         	3.286930e-05
3.003         	3.285460e-05
3.004         	3.284000e-05
3.005         	3.282570e-05
3.006         	3.281140e-05
3.007         	3.279730e-05
3.008         	3.278330e-05
3.009         	3.276930e-05
3.01          	3.275670e-05
3.011         	3.274460e-05
3.012         	3.273240e-05
3.013         	3.272020e-05
3.014         	3.270790e-05
3.015         	3.269550e-05
3.016         	3.268300e-05
3.017         	3.267060e-05
3.018         	3.265810e-05
3.019         	3.264560e-05
3.02          	3.263310e-05
3.021         	3.262050e-05
3.022         	3.260790e-05
3.023         	3.259520e-05
3.024         	3.258250e-05
3.025         	3.256980e-05
3.026         	3.255710e-05
3.027         	3.254430e-05
3.028         	3.253150e-05
3.029         	3.251870e-05
3.03          	3.250600e-05
3.031         	3.249310e-05
3.032         	3.248030e-05
3.033         	3.246490e-05
3.034         	3.244900e-05
3.035         	3.243350e-05
3.036         	3.242070e-05
3.037         	3.240820e-05
3.038         	3.239360e-05
3.039         	3.237920e-05
3.04          	3.236500e-05
3.041         	3.235090e-05
3.042         	3.233690e-05
3.043         	3.232310e-05
3.044         	3.230940e-05
3.045         	3.229580e-05
3.046         	3.228220e-05
3.047         	3.226650e-05
3.048         	3.225200e-05
3.049         	3.223790e-05
3.05          	3.222400e-05
3.051         	3.220920e-05
3.052         	3.219420e-05
3.053         	3.218000e-05
3.054         	3.216610e-05
3.055         	3.215240e-05
3.056         	3.213890e-05
3.057         	3.212560e-05
3.058         	3.211230e-05
3.059         	3.209910e-05
3.06          	3.208610e-05
3.061         	3.207300e-05
3.062         	3.206010e-05
3.063         	3.204730e-05
3.064         	3.203440e-05
3.065         	3.202160e-05
3.066         	3.200880e-05
3.067         	3.199640e-05
3.068         	3.198280e-05
3.069         	3.196780e-05
3.07          	3.195350e-05
3.071         	3.193940e-05
3.072         	3.192550e-05
3.073         	3.191190e-05
3.074         	3.189840e-05
3.075         	3.188510e-05
3.076         	3.187190e-05
3.077         	3.185880e-05
3.078         	3.184580e-05
3.079         	3.183280e-05
3.08          	3.181990e-05
3.081         	3.180710e-05
3.082         	3.179440e-05
3.083         	3.178170e-05
3.084         	3.176970e-05
3.085         	3.175800e-05
3.086         	3.174630e-05
3.087         	3.173460e-05
3.088         	3.172280e-05
3.089         	3.171100e-05
3.09          	3.169920e-05
3.091         	3.168730e-05
3.092         	3.167540e-05
3.093         	3.166350e-05
3.094         	3.165150e-05
3.095         	3.163960e-05
3.096         	3.162770e-05
3.097         	3.161610e-05
3.098         	3.160500e-05
3.099         	3.159310e-05
3.1           	3.158110e-05
3.101         	3.156920e-05
3.102         	3.155720e-05
3.103         	3.154220e-05
3.104         	3.152720e-05
3.105         	3.151270e-05
3.106         	3.149850e-05
3.107         	3.148460e-05
3.108         	3.147090e-05
3.109         	3.145750e-05
3.11          	3.144430e-05
3.111         	3.143090e-05
3.112         	3.141550e-05
3.113         	3.140080e-05
3.114         	3.138650e-05
3.115         	3.137270e-05
3.116         	3.135920e-05
3.117         	3.134600e-05
3.118         	3.133310e-05
3.119         	3.132030e-05
3.12          	3.130810e-05
3.121         	3.129640e-05
3.122         	3.128480e-05
3.123         	3.127300e-05
3.124         	3.125930e-05
3.125         	3.124550e-05
3.126         	3.123250e-05
3.127         	3.121970e-05
3.128         	3.120710e-05
3.129         	3.119460e-05
3.13          	3.118220e-05
3.131         	3.116990e-05
3.132         	3.115770e-05
3.133         	3.114550e-05
3.134         	3.113430e-05
3.135         	3.112390e-05
3.136         	3.110600e-05
3.137         	3.109190e-05
3.138         	3.107810e-05
3.139         	3.106470e-05
3.14          	3.105160e-05
3.141         	3.103870e-05
3.142         	3.102600e-05
3.143         	3.101350e-05
3.144         	3.100110e-05
3.145         	3.098890e-05
3.146         	3.097670e-05
3.147         	3.096460e-05
3.148         	3.095260e-05
3.149         	3.094070e-05
3.15          	3.092880e-05
3.151         	3.091700e-05
3.152         	3.090520e-05
3.153         	3.089340e-05
3.154         	3.088170e-05
3.155         	3.087000e-05
3.156         	3.085860e-05
3.157         	3.084760e-05
3.158         	3.083650e-05
3.159         	3.082540e-05
3.16          	3.081430e-05
3.161         	3.080310e-05
3.162         	3.079200e-05
3.163         	3.078080e-05
3.164         	3.076950e-05
3.165         	3.075830e-05
3.166         	3.074700e-05
3.167         	3.073580e-05
3.168         	3.072460e-05
3.169         	3.071330e-05
3.17          	3.070080e-05
3.171         	3.068630e-05
3.172         	3.067230e-05
3.173         	3.065860e-05
3.174         	3.064530e-05
3.175         	3.063230e-05
3.176         	3.061960e-05
3.177         	3.060710e-05
3.178         	3.059470e-05
3.179         	3.058260e-05
3.18          	3.057050e-05
3.181         	3.055860e-05
3.182         	3.054680e-05
3.183         	3.053500e-05
3.184         	3.052110e-05
3.185         	3.050750e-05
3.186         	3.049440e-05
3.187         	3.048170e-05
3.188         	3.046930e-05
3.189         	3.045720e-05
3.19          	3.044530e-05
3.191         	3.043370e-05
3.192         	3.042220e-05
3.193         	3.041140e-05
3.194         	3.040070e-05
3.195         	3.038980e-05
3.196         	3.037720e-05
3.197         	3.036490e-05
3.198         	3.035290e-05
3.199         	3.034120e-05
3.2           	3.032950e-05
3.201         	3.031810e-05
3.202         	3.030680e-05
3.203         	3.029560e-05
3.204         	3.028220e-05
3.205         	3.026910e-05
3.206         	3.025670e-05
3.207         	3.024510e-05
3.208         	3.023360e-05
3.209         	3.022250e-05
3.21          	3.021150e-05
3.211         	3.020050e-05
3.212         	3.018950e-05
3.213         	3.017850e-05
3.214         	3.016760e-05
3.215         	3.015680e-05
3.216         	3.014610e-05
3.217         	3.013550e-05
3.218         	3.012490e-05
3.219         	3.011450e-05
3.22          	3.010500e-05
3.221         	3.009540e-05
3.222         	3.008570e-05
3.223         	3.007590e-05
3.224         	3.006600e-05
3.225         	3.005610e-05
3.226         	3.004620e-05
3.227         	3.003620e-05
3.228         	3.002620e-05
3.229         	3.001610e-05
3.23          	3.000600e-05
3.231         	2.999590e-05
3.232         	2.998570e-05
3.233         	2.997560e-05
3.234         	2.996540e-05
3.235         	2.995530e-05
3.236         	2.994510e-05
3.237         	2.993440e-05
3.238         	2.992060e-05
3.239         	2.990740e-05
3.24          	2.989450e-05
3.241         	2.988190e-05
3.242         	2.986960e-05
3.243         	2.985750e-05
3.244         	2.984580e-05
3.245         	2.983420e-05
3.246         	2.982380e-05
3.247         	2.981480e-05
3.248         	2.980550e-05
3.249         	2.979430e-05
3.25          	2.978490e-05
3.251         	2.977540e-05
3.252         	2.976580e-05
3.253         	2.975620e-05
3.254         	2.974650e-05
3.255         	2.973680e-05
3.256         	2.972700e-05
3.257         	2.971720e-05
3.258         	2.970740e-05
3.259         	2.969750e-05
3.26          	2.968770e-05
3.261         	2.967780e-05
3.262         	2.966790e-05
3.263         	2.965800e-05
3.264         	2.964620e-05
3.265         	2.963410e-05
3.266         	2.962240e-05
3.267         	2.960900e-05
3.268         	2.959620e-05
3.269         	2.958380e-05
3.27          	2.957170e-05
3.271         	2.956000e-05
3.272         	2.954520e-05
3.273         	2.953080e-05
3.274         	2.951790e-05
3.275         	2.950610e-05
3.276         	2.949470e-05
3.277         	2.948350e-05
3.278         	2.947250e-05
3.279         	2.946460e-05
3.28          	2.945660e-05
3.281         	2.944850e-05
3.282         	2.944020e-05
3.283         	2.943170e-05
3.284         	2.942320e-05
3.285         	2.941470e-05
3.286         	2.940620e-05
3.287         	2.939820e-05
3.288         	2.939010e-05
3.289         	2.938180e-05
3.29          	2.937340e-05
3.291         	2.936510e-05
3.292         	2.935670e-05
3.293         	2.934820e-05
3.294         	2.933960e-05
3.295         	2.933100e-05
3.296         	2.932240e-05
3.297         	2.931360e-05
3.298         	2.930480e-05
3.299         	2.929600e-05
3.3           	2.928710e-05
3.301         	2.927790e-05
3.302         	2.926880e-05
3.303         	2.925980e-05
3.304         	2.925080e-05
3.305         	2.924180e-05
3.306         	2.923280e-05
3.307         	2.922070e-05
3.308         	2.920830e-05
3.309         	2.919640e-05
3.31          	2.918490e-05
3.311         	2.917370e-05
3.312         	2.916270e-05
3.313         	2.915210e-05
3.314         	2.914160e-05
3.315         	2.913370e-05
3.316         	2.912590e-05
3.317         	2.911800e-05
3.318         	2.910990e-05
3.319         	2.910180e-05
3.32          	2.909360e-05
3.321         	2.908550e-05
3.322         	2.907730e-05
3.323         	2.906900e-05
3.324         	2.906090e-05
3.325         	2.905270e-05
3.326         	2.904440e-05
3.327         	2.903590e-05
3.328         	2.902760e-05
3.329         	2.901920e-05
3.33          	2.901080e-05
3.331         	2.900240e-05
3.332         	2.899400e-05
3.333         	2.898550e-05
3.334         	2.897710e-05
3.335         	2.896860e-05
3.336         	2.895990e-05
3.337         	2.894930e-05
3.338         	2.893900e-05
3.339         	2.892890e-05
3.34          	2.891900e-05
3.341         	2.890920e-05
3.342         	2.889960e-05
3.343         	2.888820e-05
3.344         	2.887690e-05
3.345         	2.886600e-05
3.346         	2.885540e-05
3.347         	2.884500e-05
3.348         	2.883500e-05
3.349         	2.882510e-05
3.35          	2.881540e-05
3.351         	2.880580e-05
3.352         	2.879720e-05
3.353         	2.878770e-05
3.354         	2.877800e-05
3.355         	2.876840e-05
3.356         	2.875970e-05
3.357         	2.875100e-05
3.358         	2.874240e-05
3.359         	2.873390e-05
3.36          	2.872550e-05
3.361         	2.871640e-05
3.362         	2.870770e-05
3.363         	2.869940e-05
3.364         	2.869120e-05
3.365         	2.868300e-05
3.366         	2.867480e-05
3.367         	2.866670e-05
3.368         	2.865860e-05
3.369         	2.865050e-05
3.37          	2.864250e-05
3.371         	2.863450e-05
3.372         	2.862650e-05
3.373         	2.861840e-05
3.374         	2.861040e-05
3.375         	2.860300e-05
3.376         	2.859560e-05
3.377         	2.858810e-05
3.378         	2.858060e-05
3.379         	2.857290e-05
3.38          	2.856530e-05
3.381         	2.855500e-05
3.382         	2.854380e-05
3.383         	2.853310e-05
3.384         	2.852270e-05
3.385         	2.851270e-05
3.386         	2.850290e-05
3.387         	2.849330e-05
3.388         	2.848390e-05
3.389         	2.847470e-05
3.39          	2.846570e-05
3.391         	2.845850e-05
3.392         	2.845160e-05
3.393         	2.844460e-05
3.394         	2.843760e-05
3.395         	2.843050e-05
3.396         	2.842330e-05
3.397         	2.841600e-05
3.398         	2.840860e-05
3.399         	2.840120e-05
3.4           	2.839370e-05
3.401         	2.838620e-05
3.402         	2.837880e-05
3.403         	2.837130e-05
3.404         	2.836380e-05
3.405         	2.835520e-05
3.406         	2.834570e-05
3.407         	2.833650e-05
3.408         	2.832750e-05
3.409         	2.831860e-05
3.41          	2.830980e-05
3.411         	2.830290e-05
3.412         	2.829540e-05
3.413         	2.828870e-05
3.414         	2.828190e-05
3.415         	2.827500e-05
3.416         	2.826800e-05
3.417         	2.826100e-05
3.418         	2.825390e-05
3.419         	2.824680e-05
3.42          	2.823960e-05
3.421         	2.822930e-05
3.422         	2.821870e-05
3.423         	2.820840e-05
3.424         	2.819860e-05
3.425         	2.818890e-05
3.426         	2.817960e-05
3.427         	2.817060e-05
3.428         	2.816170e-05
3.429         	2.815310e-05
3.43          	2.814460e-05
3.431         	2.813610e-05
3.432         	2.812920e-05
3.433         	2.812250e-05
3.434         	2.811580e-05
3.435         	2.810890e-05
3.436         	2.810190e-05
3.437         	2.809490e-05
3.438         	2.808780e-05
3.439         	2.808130e-05
3.44          	2.807430e-05
3.441         	2.806720e-05
3.442         	2.806000e-05
3.443         	2.805280e-05
3.444         	2.804560e-05
3.445         	2.803870e-05
3.446         	2.803130e-05
3.447         	2.802410e-05
3.448         	2.801690e-05
3.449         	2.800800e-05
3.45          	2.799860e-05
3.451         	2.798970e-05
3.452         	2.798120e-05
3.453         	2.797290e-05
3.454         	2.796480e-05
3.455         	2.795690e-05
3.456         	2.794920e-05
3.457         	2.794160e-05
3.458         	2.793410e-05
3.459         	2.792680e-05
3.46          	2.791960e-05
3.461         	2.791240e-05
3.462         	2.790530e-05
3.463         	2.789640e-05
3.464         	2.788590e-05
3.465         	2.787580e-05
3.466         	2.786620e-05
3.467         	2.785690e-05
3.468         	2.784800e-05
3.469         	2.783930e-05
3.47          	2.783100e-05
3.471         	2.782360e-05
3.472         	2.781560e-05
3.473         	2.780640e-05
3.474         	2.779750e-05
3.475         	2.778940e-05
3.476         	2.778250e-05
3.477         	2.777570e-05
3.478         	2.776890e-05
3.479         	2.776250e-05
3.48          	2.775740e-05
3.481         	2.775210e-05
3.482         	2.774670e-05
3.483         	2.774110e-05
3.484         	2.773540e-05
3.485         	2.772960e-05
3.486         	2.772380e-05
3.487         	2.771760e-05
3.488         	2.771140e-05
3.489         	2.770510e-05
3.49          	2.769880e-05
3.491         	2.769240e-05
3.492         	2.768600e-05
3.493         	2.767970e-05
3.494         	2.767330e-05
3.495         	2.766690e-05
3.496         	2.766040e-05
3.497         	2.764480e-05
3.498         	2.763610e-05
3.499         	2.762960e-05
3.5           	2.762300e-05
3.501         	2.761620e-05
3.502         	2.760930e-05
3.503         	2.760240e-05
3.504         	2.759550e-05
3.505         	2.758860e-05
3.506         	2.758170e-05
3.507         	2.757480e-05
3.508         	2.756730e-05
3.509         	2.755680e-05
3.51          	2.754700e-05
3.511         	2.753760e-05
3.512         	2.752870e-05
3.513         	2.752010e-05
3.514         	2.751200e-05
3.515         	2.750400e-05
3.516         	2.749630e-05
3.517         	2.748880e-05
3.518         	2.748140e-05
3.519         	2.747420e-05
3.52          	2.746700e-05
3.521         	2.746000e-05
3.522         	2.745390e-05
3.523         	2.744850e-05
3.524         	2.744280e-05
3.525         	2.743700e-05
3.526         	2.743040e-05
3.527         	2.742380e-05
3.528         	2.741730e-05
3.529         	2.741090e-05
3.53          	2.740450e-05
3.531         	2.739810e-05
3.532         	2.739160e-05
3.533         	2.738520e-05
3.534         	2.737880e-05
3.535         	2.737240e-05
3.536         	2.736600e-05
3.537         	2.735960e-05
3.538         	2.735220e-05
3.539         	2.734380e-05
3.54          	2.733570e-05
3.541         	2.732790e-05
3.542         	2.732020e-05
3.543         	2.731270e-05
3.544         	2.730530e-05
3.545         	2.729800e-05
3.546         	2.729230e-05
3.547         	2.728670e-05
3.548         	2.728110e-05
3.549         	2.727540e-05
3.55          	2.726960e-05
3.551         	2.726370e-05
3.552         	2.725780e-05
3.553         	2.725140e-05
3.554         	2.724320e-05
3.555         	2.723540e-05
3.556         	2.722790e-05
3.557         	2.721950e-05
3.558         	2.720900e-05
3.559         	2.719920e-05
3.56          	2.719000e-05
3.561         	2.718130e-05
3.562         	2.717300e-05
3.563         	2.716550e-05
3.564         	2.715810e-05
3.565         	2.715090e-05
3.566         	2.714380e-05
3.567         	2.713690e-05
3.568         	2.713000e-05
3.569         	2.712330e-05
3.57          	2.711660e-05
3.571         	2.711000e-05
3.572         	2.710380e-05
3.573         	2.709840e-05
3.574         	2.709370e-05
3.575         	2.708890e-05
3.576         	2.708400e-05
3.577         	2.707910e-05
3.578         	2.707410e-05
3.579         	2.706910e-05
3.58          	2.706400e-05
3.581         	2.705890e-05
3.582         	2.705360e-05
3.583         	2.704830e-05
3.584         	2.704300e-05
3.585         	2.703740e-05
3.586         	2.703180e-05
3.587         	2.702550e-05
3.588         	2.701990e-05
3.589         	2.701430e-05
3.59          	2.700880e-05
3.591         	2.700310e-05
3.592         	2.699750e-05
3.593         	2.699180e-05
3.594         	2.698610e-05
3.595         	2.698040e-05
3.596         	2.697460e-05
3.597         	2.696880e-05
3.598         	2.696290e-05
3.599         	2.695700e-05
3.6           	2.695120e-05
3.601         	2.694530e-05
3.602         	2.693950e-05
3.603         	2.693170e-05
3.604         	2.692390e-05
3.605         	2.691630e-05
3.606         	2.690900e-05
3.607         	2.690190e-05
3.608         	2.689490e-05
3.609         	2.688810e-05
3.61          	2.688040e-05
3.611         	2.687130e-05
3.612         	2.686390e-05
3.613         	2.685720e-05
3.614         	2.685050e-05
3.615         	2.684400e-05
3.616         	2.683750e-05
3.617         	2.683110e-05
3.618         	2.682480e-05
3.619         	2.681850e-05
3.62          	2.681220e-05
3.621         	2.680590e-05
3.622         	2.679970e-05
3.623         	2.679330e-05
3.624         	2.678650e-05
3.625         	2.677970e-05
3.626         	2.677320e-05
3.627         	2.676710e-05
3.628         	2.676160e-05
3.629         	2.675600e-05
3.63          	2.675040e-05
3.631         	2.674490e-05
3.632         	2.673930e-05
3.633         	2.673370e-05
3.634         	2.672810e-05
3.635         	2.672250e-05
3.636         	2.671670e-05
3.637         	2.671110e-05
3.638         	2.670540e-05
3.639         	2.669980e-05
3.64          	2.669450e-05
3.641         	2.668920e-05
3.642         	2.668390e-05
3.643         	2.667850e-05
3.644         	2.667310e-05
3.645         	2.666770e-05
3.646         	2.666230e-05
3.647         	2.665690e-05
3.648         	2.665150e-05
3.649         	2.664610e-05
3.65          	2.664060e-05
3.651         	2.663520e-05
3.652         	2.662970e-05
3.653         	2.662420e-05
3.654         	2.661880e-05
3.655         	2.661340e-05
3.656         	2.660800e-05
3.657         	2.660260e-05
3.658         	2.659710e-05
3.659         	2.659170e-05
3.66          	2.658630e-05
3.661         	2.658090e-05
3.662         	2.657540e-05
3.663         	2.657000e-05
3.664         	2.656340e-05
3.665         	2.655610e-05
3.666         	2.654730e-05
3.667         	2.653780e-05
3.668         	2.652890e-05
3.669         	2.651970e-05
3.67          	2.651110e-05
3.671         	2.650310e-05
3.672         	2.649550e-05
3.673         	2.648830e-05
3.674         	2.648130e-05
3.675         	2.647490e-05
3.676         	2.646980e-05
3.677         	2.646480e-05
3.678         	2.645980e-05
3.679         	2.645490e-05
3.68          	2.644990e-05
3.681         	2.644490e-05
3.682         	2.644040e-05
3.683         	2.643630e-05
3.684         	2.643220e-05
3.685         	2.642800e-05
3.686         	2.642370e-05
3.687         	2.641950e-05
3.688         	2.641560e-05
3.689         	2.641170e-05
3.69          	2.640770e-05
3.691         	2.640350e-05
3.692         	2.639930e-05
3.693         	2.639510e-05
3.694         	2.639080e-05
3.695         	2.638640e-05
3.696         	2.638200e-05
3.697         	2.637760e-05
3.698         	2.637320e-05
3.699         	2.636880e-05
3.7           	2.636430e-05
3.701         	2.635980e-05
3.702         	2.635530e-05
3.703         	2.635080e-05
3.704         	2.634630e-05
3.705         	2.634190e-05
3.706         	2.633740e-05
3.707         	2.633280e-05
3.708         	2.632830e-05
3.709         	2.632370e-05
3.71          	2.631910e-05
3.711         	2.631460e-05
3.712         	2.631000e-05
3.713         	2.630540e-05
3.714         	2.630080e-05
3.715         	2.629620e-05
3.716         	2.629160e-05
3.717         	2.628690e-05
3.718         	2.628230e-05
3.719         	2.627760e-05
3.72          	2.627300e-05
3.721         	2.626810e-05
3.722         	2.626330e-05
3.723         	2.625740e-05
3.724         	2.625160e-05
3.725         	2.624600e-05
3.726         	2.624050e-05
3.727         	2.623520e-05
3.728         	2.622990e-05
3.729         	2.622300e-05
3.73          	2.621580e-05
3.731         	2.620900e-05
3.732         	2.620190e-05
3.733         	2.619500e-05
3.734         	2.618850e-05
3.735         	2.618230e-05
3.736         	2.617640e-05
3.737         	2.617070e-05
3.738         	2.616520e-05
3.739         	2.616040e-05
3.74          	2.615630e-05
3.741         	2.615220e-05
3.742         	2.614810e-05
3.743         	2.614400e-05
3.744         	2.613980e-05
3.745         	2.613580e-05
3.746         	2.613180e-05
3.747         	2.612770e-05
3.748         	2.612370e-05
3.749         	2.611960e-05
3.75          	2.611550e-05
3.751         	2.611140e-05
3.752         	2.610720e-05
3.753         	2.610310e-05
3.754         	2.609920e-05
3.755         	2.609550e-05
3.756         	2.609180e-05
3.757         	2.608800e-05
3.758         	2.608420e-05
3.759         	2.608030e-05
3.76          	2.607630e-05
3.761         	2.607220e-05
3.762         	2.606810e-05
3.763         	2.606410e-05
3.764         	2.606010e-05
3.765         	2.605600e-05
3.766         	2.605190e-05
3.767         	2.604780e-05
3.768         	2.604350e-05
3.769         	2.603930e-05
3.77          	2.603510e-05
3.771         	2.603080e-05
3.772         	2.602660e-05
3.773         	2.602230e-05
3.774         	2.601800e-05
3.775         	2.601380e-05
3.776         	2.600950e-05
3.777         	2.600530e-05
3.778         	2.599970e-05
3.779         	2.599360e-05
3.78          	2.598780e-05
3.781         	2.598240e-05
3.782         	2.597720e-05
3.783         	2.597220e-05
3.784         	2.596740e-05
3.785         	2.596270e-05
3.786         	2.595820e-05
3.787         	2.595360e-05
3.788         	2.594920e-05
3.789         	2.594490e-05
3.79          	2.594060e-05
3.791         	2.593450e-05
3.792         	2.592820e-05
3.793         	2.592230e-05
3.794         	2.591720e-05
3.795         	2.591400e-05
3.796         	2.591110e-05
3.797         	2.590690e-05
3.798         	2.590280e-05
3.799         	2.589870e-05
3.8           	2.589460e-05
3.801         	2.589060e-05
3.802         	2.588520e-05
3.803         	2.588080e-05
3.804         	2.587660e-05
3.805         	2.587260e-05
3.806         	2.586860e-05
3.807         	2.586470e-05
3.808         	2.586080e-05
3.809         	2.585690e-05
3.81          	2.585310e-05
3.811         	2.584940e-05
3.812         	2.584560e-05
3.813         	2.584190e-05
3.814         	2.583820e-05
3.815         	2.583450e-05
3.816         	2.583080e-05
3.817         	2.582700e-05
3.818         	2.582330e-05
3.819         	2.581950e-05
3.82          	2.581570e-05
3.821         	2.581190e-05
3.822         	2.580810e-05
3.823         	2.580390e-05
3.824         	2.579910e-05
3.825         	2.579420e-05
3.826         	2.578930e-05
3.827         	2.578460e-05
3.828         	2.578000e-05
3.829         	2.577620e-05
3.83          	2.577320e-05
3.831         	2.577010e-05
3.832         	2.576690e-05
