# Residuals   
# Time        	p_rgh         
0.001         	1.000000e+00
0.002         	3.063850e-01
0.003         	1.714720e-01
0.004         	1.142580e-01
0.005         	8.276420e-02
0.006         	6.292130e-02
0.007         	4.933780e-02
0.008         	3.950370e-02
0.009         	3.209190e-02
0.01          	2.633500e-02
0.011         	2.175810e-02
0.012         	1.805180e-02
0.013         	1.500550e-02
0.014         	1.247110e-02
0.015         	1.034140e-02
0.016         	8.909320e-03
0.017         	8.536180e-03
0.018         	8.175480e-03
0.019         	7.826720e-03
0.02          	7.489470e-03
0.021         	7.163370e-03
0.022         	6.848110e-03
0.023         	6.543420e-03
0.024         	6.249020e-03
0.025         	5.964700e-03
0.026         	5.921390e-03
0.027         	6.043930e-03
0.028         	6.128920e-03
0.029         	6.181820e-03
0.03          	6.207330e-03
0.031         	6.209470e-03
0.032         	6.191720e-03
0.033         	6.157070e-03
0.034         	6.108120e-03
0.035         	6.047140e-03
0.036         	5.976080e-03
0.037         	5.896640e-03
0.038         	5.810310e-03
0.039         	5.748360e-03
0.04          	5.777850e-03
0.041         	5.795660e-03
0.042         	5.802980e-03
0.043         	5.800950e-03
0.044         	5.790560e-03
0.045         	5.772740e-03
0.046         	5.748310e-03
0.047         	5.718020e-03
0.048         	5.682540e-03
0.049         	5.642480e-03
0.05          	5.598390e-03
0.051         	5.550780e-03
0.052         	5.500090e-03
0.053         	5.446740e-03
0.054         	5.391100e-03
0.055         	5.333500e-03
0.056         	5.274250e-03
0.057         	5.213620e-03
0.058         	5.151860e-03
0.059         	5.089190e-03
0.06          	5.025810e-03
0.061         	4.961920e-03
0.062         	4.897660e-03
0.063         	4.833190e-03
0.064         	4.768650e-03
0.065         	4.704140e-03
0.066         	4.639780e-03
0.067         	4.575650e-03
0.068         	4.511850e-03
0.069         	4.448450e-03
0.07          	4.385520e-03
0.071         	4.330930e-03
0.072         	4.297530e-03
0.073         	4.263710e-03
0.074         	4.229510e-03
0.075         	4.194990e-03
0.076         	4.160200e-03
0.077         	4.125200e-03
0.078         	4.090020e-03
0.079         	4.054710e-03
0.08          	4.019320e-03
0.081         	3.983880e-03
0.082         	3.948410e-03
0.083         	3.912950e-03
0.084         	3.877530e-03
0.085         	3.842170e-03
0.086         	3.806890e-03
0.087         	3.771720e-03
0.088         	3.736670e-03
0.089         	3.701770e-03
0.09          	3.667040e-03
0.091         	3.632480e-03
0.092         	3.598110e-03
0.093         	3.563950e-03
0.094         	3.530010e-03
0.095         	3.496300e-03
0.096         	3.462820e-03
0.097         	3.429600e-03
0.098         	3.396620e-03
0.099         	3.363910e-03
0.1           	3.331470e-03
0.101         	3.299280e-03
0.102         	3.267370e-03
0.103         	3.235740e-03
0.104         	3.204400e-03
0.105         	3.173350e-03
0.106         	3.142600e-03
0.107         	3.112150e-03
0.108         	3.081990e-03
0.109         	3.052130e-03
0.11          	3.022580e-03
0.111         	2.993320e-03
0.112         	2.964370e-03
0.113         	2.941950e-03
0.114         	2.922440e-03
0.115         	2.903020e-03
0.116         	2.883680e-03
0.117         	2.864430e-03
0.118         	2.845270e-03
0.119         	2.826210e-03
0.12          	2.807230e-03
0.121         	2.788350e-03
0.122         	2.769560e-03
0.123         	2.750870e-03
0.124         	2.732280e-03
0.125         	2.713800e-03
0.126         	2.695420e-03
0.127         	2.677150e-03
0.128         	2.658990e-03
0.129         	2.640940e-03
0.13          	2.623000e-03
0.131         	2.605180e-03
0.132         	2.587460e-03
0.133         	2.569860e-03
0.134         	2.552370e-03
0.135         	2.535000e-03
0.136         	2.517740e-03
0.137         	2.500600e-03
0.138         	2.483570e-03
0.139         	2.466660e-03
0.14          	2.449870e-03
0.141         	2.433200e-03
0.142         	2.416650e-03
0.143         	2.400210e-03
0.144         	2.383900e-03
0.145         	2.367700e-03
0.146         	2.351610e-03
0.147         	2.335650e-03
0.148         	2.319800e-03
0.149         	2.304070e-03
0.15          	2.288460e-03
0.151         	2.272960e-03
0.152         	2.257580e-03
0.153         	2.242310e-03
0.154         	2.227170e-03
0.155         	2.212130e-03
0.156         	2.197220e-03
0.157         	2.182420e-03
0.158         	2.167730e-03
0.159         	2.153160e-03
0.16          	2.138700e-03
0.161         	2.124350e-03
0.162         	2.110120e-03
0.163         	2.096000e-03
0.164         	2.082240e-03
0.165         	2.071690e-03
0.166         	2.061270e-03
0.167         	2.050910e-03
0.168         	2.040600e-03
0.169         	2.030340e-03
0.17          	2.020130e-03
0.171         	2.009970e-03
0.172         	1.999860e-03
0.173         	1.989800e-03
0.174         	1.979790e-03
0.175         	1.969840e-03
0.176         	1.959930e-03
0.177         	1.950080e-03
0.178         	1.940280e-03
0.179         	1.930530e-03
0.18          	1.920830e-03
0.181         	1.911180e-03
0.182         	1.901580e-03
0.183         	1.892030e-03
0.184         	1.882530e-03
0.185         	1.873090e-03
0.186         	1.863690e-03
0.187         	1.854350e-03
0.188         	1.845050e-03
0.189         	1.835820e-03
0.19          	1.826620e-03
0.191         	1.817480e-03
0.192         	1.808380e-03
0.193         	1.799340e-03
0.194         	1.790350e-03
0.195         	1.781410e-03
0.196         	1.772510e-03
0.197         	1.763670e-03
0.198         	1.754880e-03
0.199         	1.746140e-03
0.2           	1.737440e-03
0.201         	1.728800e-03
0.202         	1.720200e-03
0.203         	1.711660e-03
0.204         	1.703160e-03
0.205         	1.694710e-03
0.206         	1.686310e-03
0.207         	1.677960e-03
0.208         	1.669660e-03
0.209         	1.661400e-03
0.21          	1.653190e-03
0.211         	1.645030e-03
0.212         	1.636920e-03
0.213         	1.628850e-03
0.214         	1.620840e-03
0.215         	1.612860e-03
0.216         	1.604940e-03
0.217         	1.597060e-03
0.218         	1.589230e-03
0.219         	1.581440e-03
0.22          	1.573700e-03
0.221         	1.566010e-03
0.222         	1.558360e-03
0.223         	1.550760e-03
0.224         	1.543200e-03
0.225         	1.535690e-03
0.226         	1.528580e-03
0.227         	1.522600e-03
0.228         	1.516720e-03
0.229         	1.510860e-03
0.23          	1.505020e-03
0.231         	1.499210e-03
0.232         	1.493430e-03
0.233         	1.487660e-03
0.234         	1.481930e-03
0.235         	1.476210e-03
0.236         	1.470520e-03
0.237         	1.464860e-03
0.238         	1.459220e-03
0.239         	1.453600e-03
0.24          	1.448000e-03
0.241         	1.442430e-03
0.242         	1.436890e-03
0.243         	1.431370e-03
0.244         	1.425870e-03
0.245         	1.420390e-03
0.246         	1.414940e-03
0.247         	1.409510e-03
0.248         	1.404110e-03
0.249         	1.398730e-03
0.25          	1.393370e-03
0.251         	1.388030e-03
0.252         	1.382720e-03
0.253         	1.377430e-03
0.254         	1.372160e-03
0.255         	1.366920e-03
0.256         	1.361700e-03
0.257         	1.356510e-03
0.258         	1.351330e-03
0.259         	1.346180e-03
0.26          	1.341050e-03
0.261         	1.335950e-03
0.262         	1.330870e-03
0.263         	1.325810e-03
0.264         	1.320770e-03
0.265         	1.315720e-03
0.266         	1.310730e-03
0.267         	1.305760e-03
0.268         	1.300810e-03
0.269         	1.295880e-03
0.27          	1.290980e-03
0.271         	1.286090e-03
0.272         	1.281230e-03
0.273         	1.276390e-03
0.274         	1.271580e-03
0.275         	1.266780e-03
0.276         	1.262000e-03
0.277         	1.257250e-03
0.278         	1.252520e-03
0.279         	1.247810e-03
0.28          	1.243120e-03
0.281         	1.238450e-03
0.282         	1.233800e-03
0.283         	1.229180e-03
0.284         	1.224570e-03
0.285         	1.219980e-03
0.286         	1.215420e-03
0.287         	1.210880e-03
0.288         	1.206350e-03
0.289         	1.201850e-03
0.29          	1.197370e-03
0.291         	1.192910e-03
0.292         	1.188470e-03
0.293         	1.184050e-03
0.294         	1.179650e-03
0.295         	1.175270e-03
0.296         	1.170900e-03
0.297         	1.166560e-03
0.298         	1.162400e-03
0.299         	1.158770e-03
0.3           	1.155210e-03
0.301         	1.151680e-03
0.302         	1.148170e-03
0.303         	1.144660e-03
0.304         	1.141170e-03
0.305         	1.137690e-03
0.306         	1.134220e-03
0.307         	1.130760e-03
0.308         	1.127310e-03
0.309         	1.123880e-03
0.31          	1.120460e-03
0.311         	1.117050e-03
0.312         	1.113650e-03
0.313         	1.110270e-03
0.314         	1.106890e-03
0.315         	1.103530e-03
0.316         	1.100180e-03
0.317         	1.096840e-03
0.318         	1.093520e-03
0.319         	1.090200e-03
0.32          	1.086900e-03
0.321         	1.083600e-03
0.322         	1.080320e-03
0.323         	1.077050e-03
0.324         	1.073790e-03
0.325         	1.070550e-03
0.326         	1.067310e-03
0.327         	1.064090e-03
0.328         	1.060870e-03
0.329         	1.057670e-03
0.33          	1.054480e-03
0.331         	1.051300e-03
0.332         	1.048130e-03
0.333         	1.044980e-03
0.334         	1.041830e-03
0.335         	1.038690e-03
0.336         	1.035570e-03
0.337         	1.032460e-03
0.338         	1.029360e-03
0.339         	1.026270e-03
0.34          	1.023190e-03
0.341         	1.020120e-03
0.342         	1.017060e-03
0.343         	1.014010e-03
0.344         	1.010970e-03
0.345         	1.007950e-03
0.346         	1.004930e-03
0.347         	1.001930e-03
0.348         	9.989310e-04
0.349         	9.959480e-04
0.35          	9.929740e-04
0.351         	9.900120e-04
0.352         	9.870600e-04
0.353         	9.841180e-04
0.354         	9.811870e-04
0.355         	9.782660e-04
0.356         	9.753560e-04
0.357         	9.724600e-04
0.358         	9.695680e-04
0.359         	9.666880e-04
0.36          	9.638190e-04
0.361         	9.609610e-04
0.362         	9.581120e-04
0.363         	9.552730e-04
0.364         	9.524440e-04
0.365         	9.496250e-04
0.366         	9.468160e-04
0.367         	9.440180e-04
0.368         	9.412290e-04
0.369         	9.384500e-04
0.37          	9.356820e-04
0.371         	9.329230e-04
0.372         	9.301740e-04
0.373         	9.274350e-04
0.374         	9.247060e-04
0.375         	9.219860e-04
0.376         	9.192770e-04
0.377         	9.165770e-04
0.378         	9.138870e-04
0.379         	9.112060e-04
0.38          	9.086140e-04
0.381         	9.062280e-04
0.382         	9.039470e-04
0.383         	9.016850e-04
0.384         	8.994420e-04
0.385         	8.972060e-04
0.386         	8.949760e-04
0.387         	8.927520e-04
0.388         	8.905350e-04
0.389         	8.883250e-04
0.39          	8.861220e-04
0.391         	8.839240e-04
0.392         	8.817330e-04
0.393         	8.795480e-04
0.394         	8.773690e-04
0.395         	8.751960e-04
0.396         	8.730300e-04
0.397         	8.708690e-04
0.398         	8.687150e-04
0.399         	8.665680e-04
0.4           	8.644260e-04
0.401         	8.622910e-04
0.402         	8.601620e-04
0.403         	8.580390e-04
0.404         	8.559220e-04
0.405         	8.538100e-04
0.406         	8.517050e-04
0.407         	8.496060e-04
0.408         	8.475130e-04
0.409         	8.454260e-04
0.41          	8.433440e-04
0.411         	8.412690e-04
0.412         	8.391990e-04
0.413         	8.371360e-04
0.414         	8.350780e-04
0.415         	8.330260e-04
0.416         	8.309800e-04
0.417         	8.289390e-04
0.418         	8.269050e-04
0.419         	8.248770e-04
0.42          	8.228540e-04
0.421         	8.208370e-04
0.422         	8.188260e-04
0.423         	8.168210e-04
0.424         	8.148210e-04
0.425         	8.128270e-04
0.426         	8.108390e-04
0.427         	8.088570e-04
0.428         	8.068800e-04
0.429         	8.049100e-04
0.43          	8.029450e-04
0.431         	8.009860e-04
0.432         	7.990320e-04
0.433         	7.970510e-04
0.434         	7.951100e-04
0.435         	7.931760e-04
0.436         	7.912440e-04
0.437         	7.893190e-04
0.438         	7.873990e-04
0.439         	7.854850e-04
0.44          	7.835770e-04
0.441         	7.816730e-04
0.442         	7.797760e-04
0.443         	7.778840e-04
0.444         	7.759970e-04
0.445         	7.741150e-04
0.446         	7.722390e-04
0.447         	7.703690e-04
0.448         	7.685040e-04
0.449         	7.666440e-04
0.45          	7.647890e-04
0.451         	7.629400e-04
0.452         	7.610960e-04
0.453         	7.592570e-04
0.454         	7.574240e-04
0.455         	7.555960e-04
0.456         	7.537730e-04
0.457         	7.519560e-04
0.458         	7.501440e-04
0.459         	7.483370e-04
0.46          	7.465350e-04
0.461         	7.447380e-04
0.462         	7.429470e-04
0.463         	7.411610e-04
0.464         	7.393790e-04
0.465         	7.376040e-04
0.466         	7.358330e-04
0.467         	7.340670e-04
0.468         	7.323060e-04
0.469         	7.305510e-04
0.47          	7.288050e-04
0.471         	7.270760e-04
0.472         	7.253880e-04
0.473         	7.237520e-04
0.474         	7.222010e-04
0.475         	7.206860e-04
0.476         	7.191800e-04
0.477         	7.176820e-04
0.478         	7.161910e-04
0.479         	7.147050e-04
0.48          	7.132220e-04
0.481         	7.117430e-04
0.482         	7.102680e-04
0.483         	7.087960e-04
0.484         	7.073280e-04
0.485         	7.058630e-04
0.486         	7.044020e-04
0.487         	7.029440e-04
0.488         	7.014900e-04
0.489         	7.000400e-04
0.49          	6.985930e-04
0.491         	6.971490e-04
0.492         	6.957090e-04
0.493         	6.942720e-04
0.494         	6.928380e-04
0.495         	6.914080e-04
0.496         	6.899810e-04
0.497         	6.885580e-04
0.498         	6.871380e-04
0.499         	6.857220e-04
0.5           	6.843090e-04
0.501         	6.829000e-04
0.502         	6.814930e-04
0.503         	6.800900e-04
0.504         	6.786910e-04
0.505         	6.772950e-04
0.506         	6.759020e-04
0.507         	6.745120e-04
0.508         	6.731250e-04
0.509         	6.717420e-04
0.51          	6.703620e-04
0.511         	6.689860e-04
0.512         	6.676120e-04
0.513         	6.662420e-04
0.514         	6.648750e-04
0.515         	6.635110e-04
0.516         	6.621510e-04
0.517         	6.607940e-04
0.518         	6.594390e-04
0.519         	6.580890e-04
0.52          	6.567410e-04
0.521         	6.553960e-04
0.522         	6.540550e-04
0.523         	6.527170e-04
0.524         	6.513820e-04
0.525         	6.500500e-04
0.526         	6.487210e-04
0.527         	6.473950e-04
0.528         	6.460730e-04
0.529         	6.447540e-04
0.53          	6.434380e-04
0.531         	6.421250e-04
0.532         	6.408160e-04
0.533         	6.395090e-04
0.534         	6.382060e-04
0.535         	6.369060e-04
0.536         	6.356080e-04
0.537         	6.343140e-04
0.538         	6.330230e-04
0.539         	6.317350e-04
0.54          	6.304510e-04
0.541         	6.291700e-04
0.542         	6.278910e-04
0.543         	6.266160e-04
0.544         	6.253440e-04
0.545         	6.240750e-04
0.546         	6.228090e-04
0.547         	6.215460e-04
0.548         	6.202860e-04
0.549         	6.190290e-04
0.55          	6.177750e-04
0.551         	6.165240e-04
0.552         	6.152760e-04
0.553         	6.140310e-04
0.554         	6.127890e-04
0.555         	6.115490e-04
0.556         	6.103130e-04
0.557         	6.090800e-04
0.558         	6.078490e-04
0.559         	6.066220e-04
0.56          	6.053970e-04
0.561         	6.041760e-04
0.562         	6.029570e-04
0.563         	6.017410e-04
0.564         	6.005280e-04
0.565         	5.993180e-04
0.566         	5.981120e-04
0.567         	5.969120e-04
0.568         	5.957150e-04
0.569         	5.945200e-04
0.57          	5.933290e-04
0.571         	5.921410e-04
0.572         	5.909680e-04
0.573         	5.898070e-04
0.574         	5.886560e-04
0.575         	5.875220e-04
0.576         	5.864150e-04
0.577         	5.853440e-04
0.578         	5.842950e-04
0.579         	5.832500e-04
0.58          	5.822140e-04
0.581         	5.811800e-04
0.582         	5.801480e-04
0.583         	5.791190e-04
0.584         	5.780930e-04
0.585         	5.770680e-04
0.586         	5.760460e-04
0.587         	5.750260e-04
0.588         	5.740080e-04
0.589         	5.729920e-04
0.59          	5.719780e-04
0.591         	5.709660e-04
0.592         	5.699560e-04
0.593         	5.689480e-04
0.594         	5.679420e-04
0.595         	5.669390e-04
0.596         	5.659380e-04
0.597         	5.649390e-04
0.598         	5.639410e-04
0.599         	5.629460e-04
0.6           	5.619530e-04
0.601         	5.609610e-04
0.602         	5.599720e-04
0.603         	5.589840e-04
0.604         	5.579990e-04
0.605         	5.570150e-04
0.606         	5.560340e-04
0.607         	5.550540e-04
0.608         	5.540760e-04
0.609         	5.531000e-04
0.61          	5.521270e-04
0.611         	5.511550e-04
0.612         	5.501850e-04
0.613         	5.492180e-04
0.614         	5.482520e-04
0.615         	5.472880e-04
0.616         	5.463260e-04
0.617         	5.453660e-04
0.618         	5.444080e-04
0.619         	5.434520e-04
0.62          	5.424970e-04
0.621         	5.415450e-04
0.622         	5.405940e-04
0.623         	5.396460e-04
0.624         	5.386990e-04
0.625         	5.377540e-04
0.626         	5.368110e-04
0.627         	5.358700e-04
0.628         	5.349310e-04
0.629         	5.339940e-04
0.63          	5.330590e-04
0.631         	5.321260e-04
0.632         	5.311950e-04
0.633         	5.302660e-04
0.634         	5.293400e-04
0.635         	5.284150e-04
0.636         	5.274920e-04
0.637         	5.265710e-04
0.638         	5.256520e-04
0.639         	5.247350e-04
0.64          	5.238190e-04
0.641         	5.229060e-04
0.642         	5.219940e-04
0.643         	5.210840e-04
0.644         	5.201750e-04
0.645         	5.192690e-04
0.646         	5.183640e-04
0.647         	5.174620e-04
0.648         	5.165610e-04
0.649         	5.156620e-04
0.65          	5.147640e-04
0.651         	5.138690e-04
0.652         	5.129750e-04
0.653         	5.120830e-04
0.654         	5.111980e-04
0.655         	5.103070e-04
0.656         	5.094210e-04
0.657         	5.085360e-04
0.658         	5.076530e-04
0.659         	5.067720e-04
0.66          	5.058930e-04
0.661         	5.050150e-04
0.662         	5.041400e-04
0.663         	5.032660e-04
0.664         	5.023930e-04
0.665         	5.015230e-04
0.666         	5.006540e-04
0.667         	4.997860e-04
0.668         	4.989230e-04
0.669         	4.980620e-04
0.67          	4.972030e-04
0.671         	4.963460e-04
0.672         	4.954910e-04
0.673         	4.946380e-04
0.674         	4.937860e-04
0.675         	4.929360e-04
0.676         	4.920880e-04
0.677         	4.912420e-04
0.678         	4.903970e-04
0.679         	4.895530e-04
0.68          	4.887160e-04
0.681         	4.878870e-04
0.682         	4.870610e-04
0.683         	4.862420e-04
0.684         	4.854250e-04
0.685         	4.846120e-04
0.686         	4.838050e-04
0.687         	4.830010e-04
0.688         	4.822040e-04
0.689         	4.814200e-04
0.69          	4.806580e-04
0.691         	4.799130e-04
0.692         	4.791710e-04
0.693         	4.784290e-04
0.694         	4.776900e-04
0.695         	4.769510e-04
0.696         	4.762140e-04
0.697         	4.754790e-04
0.698         	4.747450e-04
0.699         	4.740120e-04
0.7           	4.732800e-04
0.701         	4.725510e-04
0.702         	4.718220e-04
0.703         	4.710950e-04
0.704         	4.703690e-04
0.705         	4.696450e-04
0.706         	4.689220e-04
0.707         	4.682000e-04
0.708         	4.674790e-04
0.709         	4.667600e-04
0.71          	4.660420e-04
0.711         	4.653260e-04
0.712         	4.646100e-04
0.713         	4.638960e-04
0.714         	4.631830e-04
0.715         	4.624710e-04
0.716         	4.617600e-04
0.717         	4.610510e-04
0.718         	4.603440e-04
0.719         	4.596380e-04
0.72          	4.589330e-04
0.721         	4.582300e-04
0.722         	4.575280e-04
0.723         	4.568270e-04
0.724         	4.561280e-04
0.725         	4.554300e-04
0.726         	4.547340e-04
0.727         	4.540380e-04
0.728         	4.533440e-04
0.729         	4.526500e-04
0.73          	4.519580e-04
0.731         	4.512670e-04
0.732         	4.505770e-04
0.733         	4.498890e-04
0.734         	4.492010e-04
0.735         	4.485150e-04
0.736         	4.478300e-04
0.737         	4.471460e-04
0.738         	4.464630e-04
0.739         	4.457820e-04
0.74          	4.451010e-04
0.741         	4.444220e-04
0.742         	4.437440e-04
0.743         	4.430670e-04
